BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-1.66864,-0.354229,0.625326,0.242215,0.160597,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.073721, 29, 1, 1, 1, 0, 1, 1, 0, 0.0403966, 28, 1, 2, 1, 0, 3, 1, 1, 0.0232876, 25, 3, 2, 2, 0, 1, 3, 1, 0.0347272, 24, 1, 4, 3, 0, 0, 0, 0, 0.0232876, 24, 1, 4, 3, 0, 1, 0, 2, 0.0943146, 23, 2, 2, 5, 0, 0, 1, 1, 0.0628591, 23, 1, 2, 6, 0, 1, 0, 2, 0.0382041, 22, 2, 0, 8, 0, 1, 1, 0, 0.00105191, 21, 2, 1, 8, 0, 1, 2, 1, 0.014334, 20, 1, 2, 9, 0, 0, 1, 1, 0.057206, 20, 0, 2, 10, 0, 1, 0, 0, 0.0347272, 19, 1, 2, 10, 0, 0, 0, 1, 0.0125045, 19, 1, 1, 11, 0, 0, 1, 0, 0.0310883, 19, 0, 2, 11, 0, 0, 0, 0, 0.0148772, 19, 0, 2, 11, 0, 0, 0, 2, 0.0156669, 19, 0, 0, 13, 0, 0, 0, 0, 0.00224823, 19, 0, 0, 13, 0, 0, 0, 0, 0.00282504, 19, 0, 0, 13, 0, 0, 0, 0, 0.000904879, 19, 0, 0, 13, 0, 0, 0, 0, 0.000769824, 19, 0, 0, 13, 0, 0, 0, 0, 0.000154465, 19, 0, 0, 13, 0, 0, 0, 0, 9.57533e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.00788e-06, 19, 0, 0, 13, 0, 0, 0, 0, 5.91055e-07, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 116000,54
-1.76268,-0.325333,0.783661,0.220474,0.128847,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0673319, 29, 1, 1, 1, 0, 1, 1, 0, 0.0368383, 28, 1, 2, 1, 0, 3, 1, 1, 0.0212196, 25, 3, 2, 2, 0, 1, 3, 1, 0.0316599, 24, 1, 4, 3, 0, 0, 0, 0, 0.0212196, 24, 1, 4, 3, 0, 1, 0, 2, 0.087238, 23, 2, 2, 5, 0, 0, 1, 1, 0.0586877, 23, 1, 2, 6, 0, 1, 0, 2, 0.0356377, 22, 2, 0, 8, 0, 1, 1, 0, 0.00119985, 21, 2, 1, 8, 0, 1, 2, 1, 0.0136598, 20, 1, 2, 9, 0, 0, 1, 1, 0.0522077, 20, 0, 2, 10, 0, 1, 0, 0, 0.0316599, 19, 1, 2, 10, 0, 0, 0, 1, 0.0115712, 19, 1, 1, 11, 0, 0, 1, 0, 0.0301318, 19, 0, 2, 11, 0, 0, 0, 0, 0.0142799, 19, 0, 2, 11, 0, 0, 0, 2, 0.0151812, 19, 0, 0, 13, 0, 0, 0, 0, 0.00263927, 19, 0, 0, 13, 0, 0, 0, 0, 0.00351318, 19, 0, 0, 13, 0, 0, 0, 0, 0.00115854, 19, 0, 0, 13, 0, 0, 0, 0, 0.00113876, 19, 0, 0, 13, 0, 0, 0, 0, 0.000264043, 19, 0, 0, 13, 0, 0, 0, 0, 1.89133e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.04914e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.47108e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 117000,54
-1.92573,-0.177594,0.863595,0.248521,0.180708,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0574992, 29, 1, 1, 1, 0, 1, 1, 0, 0.0313839, 28, 1, 2, 1, 0, 3, 1, 1, 0.0180561, 25, 3, 2, 2, 0, 1, 3, 1, 0.0269615, 24, 1, 4, 3, 0, 0, 0, 0, 0.0180561, 24, 1, 4, 3, 0, 1, 0, 2, 0.0750563, 23, 2, 2, 5, 0, 0, 1, 1, 0.0506478, 23, 1, 2, 6, 0, 1, 0, 2, 0.030704, 22, 2, 0, 8, 0, 1, 1, 0, 0.00112334, 21, 2, 1, 8, 0, 1, 2, 1, 0.0118761, 20, 1, 2, 9, 0, 0, 1, 1, 0.0445307, 20, 0, 2, 10, 0, 1, 0, 0, 0.0269615, 19, 1, 2, 10, 0, 0, 0, 1, 0.00991739, 19, 1, 1, 11, 0, 0, 1, 0, 0.0264292, 19, 0, 2, 11, 0, 0, 0, 0, 0.0124577, 19, 0, 2, 11, 0, 0, 0, 2, 0.0133031, 19, 0, 0, 13, 0, 0, 0, 0, 0.00286395, 19, 0, 0, 13, 0, 0, 0, 0, 0.00511925, 19, 0, 0, 13, 0, 0, 0, 0, 0.00195774, 19, 0, 0, 13, 0, 0, 0, 0, 0.00402378, 19, 0, 0, 13, 0, 0, 0, 0, 0.0019541, 19, 0, 0, 13, 0, 0, 0, 0, 0.000293196, 19, 0, 0, 13, 0, 0, 0, 0, 3.68279e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.43653e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 118000,54
-1.66256,-0.316986,0.912003,0.201965,0.18097,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0741529, 29, 1, 1, 1, 0, 1, 1, 0, 0.0406376, 28, 1, 2, 1, 0, 3, 1, 1, 0.0234277, 25, 3, 2, 2, 0, 1, 3, 1, 0.034935, 24, 1, 4, 3, 0, 0, 0, 0, 0.0234277, 24, 1, 4, 3, 0, 1, 0, 2, 0.0968674, 23, 2, 2, 5, 0, 0, 1, 1, 0.0658245, 23, 1, 2, 6, 0, 1, 0, 2, 0.0400313, 22, 2, 0, 8, 0, 1, 1, 0, 0.00154312, 21, 2, 1, 8, 0, 1, 2, 1, 0.0156274, 20, 1, 2, 9, 0, 0, 1, 1, 0.0575443, 20, 0, 2, 10, 0, 1, 0, 0, 0.034935, 19, 1, 2, 10, 0, 0, 0, 1, 0.0129454, 19, 1, 1, 11, 0, 0, 1, 0, 0.034851, 19, 0, 2, 11, 0, 0, 0, 0, 0.0164234, 19, 0, 2, 11, 0, 0, 0, 1, 0.01758, 19, 0, 1, 12, 0, 0, 0, 0, 0.00771462, 19, 0, 1, 12, 0, 0, 0, 0, 0.00917918, 19, 0, 1, 12, 0, 0, 0, 0, 0.0032044, 19, 0, 1, 12, 0, 0, 0, 1, 0.00328377, 19, 0, 0, 13, 0, 0, 0, 0, 0.000381722, 19, 0, 0, 13, 0, 0, 0, 0, 2.85093e-05, 19, 0, 0, 13, 0, 0, 0, 0, 3.11471e-06, 19, 0, 0, 13, 0, 0, 0, 0, 2.3706e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 119000,55
-1.74816,-0.281891,0.568487,0.234949,0.18709,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0682823, 29, 1, 1, 1, 0, 1, 1, 0, 0.0373669, 28, 1, 2, 1, 0, 3, 1, 1, 0.0215266, 25, 3, 2, 2, 0, 1, 3, 1, 0.0321155, 24, 1, 4, 3, 0, 0, 0, 0, 0.0215266, 24, 1, 4, 3, 0, 1, 0, 2, 0.0870611, 23, 2, 2, 5, 0, 0, 1, 1, 0.0577208, 23, 1, 2, 6, 0, 1, 0, 2, 0.0350434, 22, 2, 0, 8, 0, 1, 1, 0, 0.000883269, 21, 2, 1, 8, 0, 1, 2, 1, 0.0130254, 20, 1, 2, 9, 0, 0, 1, 1, 0.0529508, 20, 0, 2, 10, 0, 1, 0, 0, 0.0321155, 19, 1, 2, 10, 0, 0, 0, 1, 0.0114876, 19, 1, 1, 11, 0, 0, 1, 0, 0.0280922, 19, 0, 2, 11, 0, 0, 0, 0, 0.0134822, 19, 0, 2, 11, 0, 0, 0, 1, 0.0141461, 19, 0, 1, 12, 0, 0, 0, 0, 0.00611675, 19, 0, 1, 12, 0, 0, 0, 0, 0.00759279, 19, 0, 1, 12, 0, 0, 0, 0, 0.00277302, 19, 0, 1, 12, 0, 0, 0, 1, 0.00338588, 19, 0, 0, 13, 0, 0, 0, 0, 0.000357016, 19, 0, 0, 13, 0, 0, 0, 0, 3.17783e-05, 19, 0, 0, 13, 0, 0, 0, 0, 3.59588e-06, 19, 0, 0, 13, 0, 0, 0, 0, 3.49895e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 120000,55
-1.59827,-0.427254,0.331789,0.171734,0.177682,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0788778, 29, 1, 1, 1, 0, 1, 1, 0, 0.043277, 28, 1, 2, 1, 0, 3, 1, 1, 0.0249639, 25, 3, 2, 2, 0, 1, 3, 1, 0.0372112, 24, 1, 4, 3, 0, 0, 0, 0, 0.0249639, 24, 1, 4, 3, 0, 1, 0, 1, 0.0986504, 23, 2, 3, 4, 0, 0, 1, 1, 0.0935565, 23, 1, 3, 5, 0, 1, 0, 2, 0.0572329, 22, 2, 1, 7, 0, 1, 1, 0, 0.0131523, 21, 2, 2, 7, 0, 1, 2, 1, 0.0264372, 20, 1, 3, 8, 0, 0, 1, 2, 0.0904479, 20, 0, 2, 10, 0, 1, 0, 0, 0.0372112, 19, 1, 2, 10, 0, 0, 0, 1, 0.0130115, 19, 1, 1, 11, 0, 0, 1, 0, 0.0294047, 19, 0, 2, 11, 0, 0, 0, 0, 0.0143622, 19, 0, 2, 11, 0, 0, 0, 0, 0.014812, 19, 0, 2, 11, 0, 0, 0, 0, 0.0101291, 19, 0, 2, 11, 0, 0, 0, 0, 0.00890387, 19, 0, 2, 11, 0, 0, 0, 0, 0.00291695, 19, 0, 2, 11, 0, 0, 0, 1, 0.00172341, 19, 0, 1, 12, 0, 0, 0, 0, 0.000102776, 19, 0, 1, 12, 0, 0, 0, 1, 1.16912e-05, 19, 0, 0, 13, 0, 0, 0, 0, 3.40348e-07, 19, 0, 0, 13, 0, 0, 0, 0, 7.2869e-08, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 121000,57
-1.69979,-0.404778,0.347579,0.25231,0.114706,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0715428, 29, 1, 1, 1, 0, 1, 1, 0, 0.0391822, 28, 1, 2, 1, 0, 3, 1, 1, 0.0225814, 25, 3, 2, 2, 0, 1, 3, 1, 0.0336802, 24, 1, 4, 3, 0, 0, 0, 0, 0.0225814, 24, 1, 4, 3, 0, 1, 0, 1, 0.0896749, 23, 2, 3, 4, 0, 0, 1, 1, 0.0850551, 23, 1, 3, 5, 0, 1, 0, 2, 0.0519375, 22, 2, 1, 7, 0, 1, 1, 0, 0.0119156, 21, 2, 2, 7, 0, 1, 2, 1, 0.0239793, 20, 1, 3, 8, 0, 0, 1, 2, 0.0820856, 20, 0, 2, 10, 0, 1, 0, 0, 0.0336802, 19, 1, 2, 10, 0, 0, 0, 1, 0.0117822, 19, 1, 1, 11, 0, 0, 1, 0, 0.0267952, 19, 0, 2, 11, 0, 0, 0, 0, 0.0130623, 19, 0, 2, 11, 0, 0, 0, 0, 0.0134886, 19, 0, 2, 11, 0, 0, 0, 0, 0.00944723, 19, 0, 2, 11, 0, 0, 0, 0, 0.0086946, 19, 0, 2, 11, 0, 0, 0, 0, 0.0028793, 19, 0, 2, 11, 0, 0, 0, 1, 0.00198794, 19, 0, 1, 12, 0, 0, 0, 0, 0.000140535, 19, 0, 1, 12, 0, 0, 0, 1, 1.89108e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.82263e-07, 19, 0, 0, 13, 0, 0, 0, 0, 3.22033e-07, 19, 0, 0, 13, 0, 0, 0, 0, 3.52478e-09, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 122000,58
-1.59551,-0.202197,0.426389,0.290472,0.174044,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0790867, 29, 1, 1, 1, 0, 1, 1, 0, 0.0433938, 28, 1, 2, 1, 0, 3, 1, 1, 0.025032, 25, 3, 2, 2, 0, 1, 3, 1, 0.037312, 24, 1, 4, 3, 0, 0, 0, 0, 0.025032, 24, 1, 4, 3, 0, 1, 0, 2, 0.0996141, 23, 2, 2, 5, 0, 0, 1, 1, 0.0655418, 23, 1, 2, 6, 0, 1, 0, 2, 0.039857, 22, 2, 0, 8, 0, 1, 1, 0, 0.00253364, 21, 2, 1, 8, 0, 1, 2, 1, 0.0145175, 20, 1, 2, 9, 0, 0, 1, 2, 0.0614099, 20, 0, 1, 11, 0, 1, 0, 0, 0.0188333, 19, 1, 1, 11, 0, 0, 0, 1, 0.00690197, 19, 1, 0, 12, 0, 0, 1, 0, 0.00586529, 19, 0, 1, 12, 0, 0, 0, 0, 0.00865302, 19, 0, 1, 12, 0, 0, 0, 0, 0.00923601, 19, 0, 1, 12, 0, 0, 0, 0, 0.00826676, 19, 0, 1, 12, 0, 0, 0, 0, 0.0117198, 19, 0, 1, 12, 0, 0, 0, 0, 0.00471419, 19, 0, 1, 12, 0, 0, 0, 1, 0.0092686, 19, 0, 0, 13, 0, 0, 0, 0, 0.00122978, 19, 0, 0, 13, 0, 0, 0, 0, 0.000321476, 19, 0, 0, 13, 0, 0, 0, 0, 5.66019e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.86863e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.63151e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 123000,60
-1.50406,-0.214783,0.70268,0.229623,0.134612,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0863245, 29, 1, 1, 1, 0, 1, 1, 0, 0.0474495, 28, 1, 2, 1, 0, 3, 1, 1, 0.0273961, 25, 3, 2, 2, 0, 1, 3, 1, 0.0408114, 24, 1, 4, 3, 0, 0, 0, 0, 0.0273961, 24, 1, 4, 3, 0, 1, 0, 2, 0.110848, 23, 2, 2, 5, 0, 0, 1, 1, 0.0744925, 23, 1, 2, 6, 0, 1, 0, 2, 0.0453856, 22, 2, 0, 8, 0, 1, 1, 0, 0.00457059, 21, 2, 1, 8, 0, 1, 2, 1, 0.0203842, 20, 1, 2, 9, 0, 0, 1, 2, 0.0744925, 20, 0, 1, 11, 0, 1, 0, 0, 0.0206183, 19, 1, 1, 11, 0, 0, 0, 1, 0.0079749, 19, 1, 0, 12, 0, 0, 1, 0, 0.0105665, 19, 0, 1, 12, 0, 0, 0, 0, 0.0111313, 19, 0, 1, 12, 0, 0, 0, 0, 0.0121812, 19, 0, 1, 12, 0, 0, 0, 0, 0.00983838, 19, 0, 1, 12, 0, 0, 0, 0, 0.0140027, 19, 0, 1, 12, 0, 0, 0, 0, 0.00596542, 19, 0, 1, 12, 0, 0, 0, 1, 0.0101694, 19, 0, 0, 13, 0, 0, 0, 0, 0.00146814, 19, 0, 0, 13, 0, 0, 0, 0, 0.000188873, 19, 0, 0, 13, 0, 0, 0, 0, 3.61899e-05, 19, 0, 0, 13, 0, 0, 0, 0, 5.63284e-05, 19, 0, 0, 13, 0, 0, 0, 0, 5.01008e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 124000,61
-1.78162,-0.238359,0.553518,0.259559,0.15135,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0661117, 29, 1, 1, 1, 0, 1, 1, 0, 0.03616, 28, 1, 2, 1, 0, 3, 1, 1, 0.0208258, 25, 3, 2, 2, 0, 1, 3, 1, 0.0310754, 24, 1, 4, 3, 0, 0, 0, 0, 0.0208258, 24, 1, 4, 3, 0, 1, 0, 2, 0.0842268, 23, 2, 2, 5, 0, 0, 1, 1, 0.0557544, 23, 1, 2, 6, 0, 1, 0, 2, 0.0310754, 22, 2, 0, 8, 0, 1, 1, 0, 0.000831736, 21, 2, 1, 8, 0, 1, 2, 1, 0.0125435, 20, 1, 2, 9, 0, 0, 1, 2, 0.051254, 20, 0, 1, 11, 0, 1, 0, 0, 0.0156603, 19, 1, 1, 11, 0, 0, 0, 1, 0.00587804, 19, 1, 0, 12, 0, 0, 1, 0, 0.00631962, 19, 0, 1, 12, 0, 0, 0, 0, 0.00776697, 19, 0, 1, 12, 0, 0, 0, 0, 0.00839582, 19, 0, 1, 12, 0, 0, 0, 0, 0.00736517, 19, 0, 1, 12, 0, 0, 0, 0, 0.00981572, 19, 0, 1, 12, 0, 0, 0, 0, 0.00440324, 19, 0, 1, 12, 0, 0, 0, 0, 0.00667815, 19, 0, 1, 12, 0, 0, 0, 0, 0.00207021, 19, 0, 1, 12, 0, 0, 0, 1, 0.000538299, 19, 0, 0, 13, 0, 0, 0, 0, 3.68412e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.86187e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.01209e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 125000,63
-1.68294,-0.294763,0.659395,0.22546,0.149603,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0727131, 29, 1, 1, 1, 0, 1, 1, 0, 0.0398346, 28, 1, 2, 1, 0, 3, 1, 1, 0.0229607, 25, 3, 2, 2, 0, 1, 3, 1, 0.0342426, 24, 1, 4, 3, 0, 0, 0, 0, 0.0229607, 24, 1, 4, 3, 0, 1, 0, 2, 0.093274, 23, 2, 2, 5, 0, 0, 1, 1, 0.0622976, 23, 1, 2, 6, 0, 1, 0, 2, 0.0378584, 22, 2, 0, 8, 0, 1, 1, 0, 0.00358828, 21, 2, 1, 8, 0, 1, 2, 1, 0.0167344, 20, 1, 2, 9, 0, 0, 1, 2, 0.0622976, 20, 0, 1, 11, 0, 1, 0, 0, 0.0172704, 19, 1, 1, 11, 0, 0, 0, 1, 0.00661866, 19, 1, 0, 12, 0, 0, 1, 0, 0.00830097, 19, 0, 1, 12, 0, 0, 0, 0, 0.00909969, 19, 0, 1, 12, 0, 0, 0, 0, 0.00992532, 19, 0, 1, 12, 0, 0, 0, 0, 0.00832469, 19, 0, 1, 12, 0, 0, 0, 0, 0.00998307, 19, 0, 1, 12, 0, 0, 0, 0, 0.00389655, 19, 0, 1, 12, 0, 0, 0, 0, 0.00446126, 19, 0, 1, 12, 0, 0, 0, 0, 0.00104601, 19, 0, 1, 12, 0, 0, 0, 1, 0.000139736, 19, 0, 0, 13, 0, 0, 0, 0, 8.27167e-06, 19, 0, 0, 13, 0, 0, 0, 0, 7.35519e-06, 19, 0, 0, 13, 0, 0, 0, 0, 2.86435e-07, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 126000,65
-1.89225,-0.265724,0.764701,0.313513,0.118699,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0593976, 29, 1, 1, 1, 0, 1, 1, 0, 0.0324349, 28, 1, 2, 1, 0, 3, 1, 1, 0.0186651, 25, 3, 2, 2, 0, 1, 3, 1, 0.0278666, 24, 1, 4, 3, 0, 0, 0, 0, 0.0186651, 24, 1, 4, 3, 0, 1, 0, 1, 0.0769488, 23, 2, 3, 4, 0, 0, 1, 1, 0.0736808, 23, 1, 3, 5, 0, 1, 0, 2, 0.0448834, 22, 2, 1, 7, 0, 1, 1, 0, 0.0127206, 21, 2, 2, 7, 0, 1, 2, 1, 0.0235104, 20, 1, 3, 8, 0, 0, 1, 2, 0.0736808, 20, 0, 2, 10, 0, 1, 0, 0, 0.0312907, 19, 1, 2, 10, 0, 0, 0, 1, 0.0113165, 19, 1, 1, 11, 0, 0, 1, 0, 0.0308998, 19, 0, 2, 11, 0, 0, 0, 0, 0.0124787, 19, 0, 2, 11, 0, 0, 0, 0, 0.0132527, 19, 0, 2, 11, 0, 0, 0, 0, 0.0110681, 19, 0, 2, 11, 0, 0, 0, 1, 0.0137686, 19, 0, 1, 12, 0, 0, 0, 0, 0.00426226, 19, 0, 1, 12, 0, 0, 0, 1, 0.00528349, 19, 0, 0, 13, 0, 0, 0, 0, 0.000768698, 19, 0, 0, 13, 0, 0, 0, 0, 2.51591e-05, 19, 0, 0, 13, 0, 0, 0, 0, 9.64421e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.05087e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.54322e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.01853e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.58546e-08, 127000,66
-1.85999,-0.311938,0.996359,0.238675,0.159009,30, 1, 1, 0, 30, 1, 1, 0, 0, 2, 1, 1, 0.0612842, 28, 2, 1, 1, 0, 0, 1, 0, 0.0334804, 28, 1, 2, 1, 0, 3, 1, 1, 0.0192711, 25, 3, 2, 2, 0, 1, 3, 1, 0.028767, 24, 1, 4, 3, 0, 0, 0, 0, 0.0192711, 24, 1, 4, 3, 0, 1, 0, 1, 0.080723, 23, 2, 3, 4, 0, 0, 1, 2, 0.0777009, 23, 1, 2, 6, 0, 1, 0, 2, 0.0333676, 22, 2, 0, 8, 0, 1, 1, 0, 0.00454, 21, 2, 1, 8, 0, 1, 2, 1, 0.0131377, 20, 1, 2, 9, 0, 0, 1, 2, 0.0474837, 20, 0, 1, 11, 0, 1, 0, 0, 0.0144884, 19, 1, 1, 11, 0, 0, 0, 1, 0.00590247, 19, 1, 0, 12, 0, 0, 1, 0, 0.010496, 19, 0, 1, 12, 0, 0, 0, 0, 0.0079981, 19, 0, 1, 12, 0, 0, 0, 0, 0.00904426, 19, 0, 1, 12, 0, 0, 0, 0, 0.00777895, 19, 0, 1, 12, 0, 0, 0, 0, 0.00924148, 19, 0, 1, 12, 0, 0, 0, 0, 0.00328866, 19, 0, 1, 12, 0, 0, 0, 1, 0.00393201, 19, 0, 0, 13, 0, 0, 0, 0, 0.000575145, 19, 0, 0, 13, 0, 0, 0, 0, 2.33035e-05, 19, 0, 0, 13, 0, 0, 0, 0, 3.08992e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 128000,68
