BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-1.6173,-0.207158,0.708333,0.354038,0.136708,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0774503, 29, 1, 1, 1, 0, 2, 1, 0, 0.0424789, 27, 2, 2, 1, 0, 2, 1, 2, 0.0244992, 25, 3, 1, 3, 0, 0, 3, 1, 0.0184313, 25, 0, 3, 4, 0, 0, 0, 1, 0.0184313, 25, 0, 2, 5, 0, 1, 0, 0, 0.053842, 24, 1, 2, 5, 0, 1, 1, 2, 0.0735113, 23, 1, 1, 7, 0, 1, 0, 0, 0.0226457, 22, 2, 1, 7, 0, 2, 1, 1, 0.0135643, 20, 3, 1, 8, 0, 0, 2, 0, 0.0154489, 20, 1, 3, 8, 0, 0, 1, 3, 0.0931671, 20, 0, 1, 11, 0, 1, 0, 1, 0.0184313, 19, 1, 0, 12, 0, 0, 0, 0, 0.000955719, 19, 1, 0, 12, 0, 0, 1, 0, 0.00951619, 19, 0, 1, 12, 0, 0, 0, 0, 0.00997569, 19, 0, 1, 12, 0, 0, 0, 0, 0.0109219, 19, 0, 1, 12, 0, 0, 0, 0, 0.0100423, 19, 0, 1, 12, 0, 0, 0, 1, 0.0143699, 19, 0, 0, 13, 0, 0, 0, 0, 0.00319146, 19, 0, 0, 13, 0, 0, 0, 0, 0.00565696, 19, 0, 0, 13, 0, 0, 0, 0, 0.00183659, 19, 0, 0, 13, 0, 0, 0, 0, 0.000247934, 19, 0, 0, 13, 0, 0, 0, 0, 3.79416e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.49174e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 151000,100
-2.02107,-0.237441,0.942424,0.24545,0.165185,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.05241, 29, 1, 1, 1, 0, 2, 1, 0, 0.0285711, 27, 2, 2, 1, 0, 2, 1, 2, 0.0164277, 25, 3, 1, 3, 0, 0, 3, 1, 0.0123462, 25, 0, 3, 4, 0, 0, 0, 1, 0.0123462, 25, 0, 2, 5, 0, 1, 0, 0, 0.0375042, 24, 1, 2, 5, 0, 1, 1, 2, 0.0527133, 23, 1, 1, 7, 0, 1, 0, 0, 0.0161148, 22, 2, 1, 7, 0, 2, 1, 1, 0.00935308, 20, 3, 1, 8, 0, 0, 2, 0, 0.0110349, 20, 1, 3, 8, 0, 0, 1, 3, 0.0642091, 20, 0, 1, 11, 0, 1, 0, 1, 0.0123462, 19, 1, 0, 12, 0, 0, 0, 0, 0.000849187, 19, 1, 0, 12, 0, 0, 1, 0, 0.00845949, 19, 0, 1, 12, 0, 0, 0, 0, 0.00751087, 19, 0, 1, 12, 0, 0, 0, 0, 0.00751087, 19, 0, 1, 12, 0, 0, 0, 0, 0.00692664, 19, 0, 1, 12, 0, 0, 0, 1, 0.00952165, 19, 0, 0, 13, 0, 0, 0, 0, 0.00218506, 19, 0, 0, 13, 0, 0, 0, 0, 0.0033311, 19, 0, 0, 13, 0, 0, 0, 0, 0.00091555, 19, 0, 0, 13, 0, 0, 0, 0, 7.72673e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.10379e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.46604e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.78171e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 152000,101
-1.82306,-0.0928165,0.732122,0.281794,0.143205,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0635148, 29, 1, 1, 1, 0, 2, 1, 0, 0.0347177, 27, 2, 2, 1, 0, 2, 1, 2, 0.0199888, 25, 3, 1, 3, 0, 0, 3, 1, 0.0150294, 25, 0, 3, 4, 0, 0, 0, 1, 0.0150294, 25, 0, 2, 5, 0, 1, 0, 0, 0.0442027, 24, 1, 2, 5, 0, 1, 1, 2, 0.0606296, 23, 1, 1, 7, 0, 1, 0, 0, 0.0185887, 22, 2, 1, 7, 0, 2, 1, 1, 0.0110896, 20, 3, 1, 8, 0, 0, 2, 0, 0.0126794, 20, 1, 3, 8, 0, 0, 1, 3, 0.0766433, 20, 0, 1, 11, 0, 1, 0, 1, 0.0150294, 19, 1, 0, 12, 0, 0, 0, 0, 0.000804165, 19, 1, 0, 12, 0, 0, 1, 0, 0.00801261, 19, 0, 1, 12, 0, 0, 0, 0, 0.0082317, 19, 0, 1, 12, 0, 0, 0, 0, 0.00902924, 19, 0, 1, 12, 0, 0, 0, 0, 0.00932232, 19, 0, 1, 12, 0, 0, 0, 1, 0.0149646, 19, 0, 0, 13, 0, 0, 0, 0, 0.00396373, 19, 0, 0, 13, 0, 0, 0, 0, 0.0124074, 19, 0, 0, 13, 0, 0, 0, 0, 0.00763733, 19, 0, 0, 13, 0, 0, 0, 0, 0.00217422, 19, 0, 0, 13, 0, 0, 0, 0, 0.000188528, 19, 0, 0, 13, 0, 0, 0, 0, 0.000688966, 19, 0, 0, 13, 0, 0, 0, 0, 0.000359833, 19, 0, 0, 13, 0, 0, 0, 0, 0.000187919, 19, 0, 0, 13, 0, 0, 0, 0, 0, 153000,102
-1.69113,-0.217384,0.918417,0.324752,0.154568,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0721416, 29, 1, 1, 1, 0, 2, 1, 0, 0.039516, 27, 2, 2, 1, 0, 2, 1, 1, 0.0227755, 25, 3, 2, 2, 0, 0, 3, 1, 0.0339679, 25, 0, 4, 3, 0, 0, 0, 1, 0.0227755, 25, 0, 3, 4, 0, 1, 0, 0, 0.0732075, 24, 1, 3, 4, 0, 1, 1, 2, 0.0984758, 23, 1, 2, 6, 0, 1, 0, 1, 0.0389608, 22, 2, 1, 7, 0, 2, 1, 0, 0.0129463, 20, 3, 2, 7, 0, 0, 2, 0, 0.0264959, 20, 1, 4, 7, 0, 0, 1, 3, 0.113923, 20, 0, 2, 10, 0, 1, 0, 1, 0.0339679, 19, 1, 1, 11, 0, 0, 0, 0, 0.0068874, 19, 1, 1, 11, 0, 0, 1, 0, 0.0339639, 19, 0, 2, 11, 0, 0, 0, 0, 0.0142951, 19, 0, 2, 11, 0, 0, 0, 0, 0.0142951, 19, 0, 2, 11, 0, 0, 0, 0, 0.0119761, 19, 0, 2, 11, 0, 0, 0, 0, 0.0167842, 19, 0, 2, 11, 0, 0, 0, 0, 0.00729031, 19, 0, 2, 11, 0, 0, 0, 1, 0.0122627, 19, 0, 1, 12, 0, 0, 0, 1, 0.00260188, 19, 0, 0, 13, 0, 0, 0, 0, 0.000508052, 19, 0, 0, 13, 0, 0, 0, 0, 3.72419e-05, 19, 0, 0, 13, 0, 0, 0, 0, 5.69201e-05, 19, 0, 0, 13, 0, 0, 0, 0, 7.45706e-06, 19, 0, 0, 13, 0, 0, 0, 0, 1.6282e-06, 19, 0, 0, 13, 0, 0, 0, 0, 3.55507e-07, 154000,103
-2.06669,-0.13268,0.332916,0.28882,0.107701,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0501325, 29, 1, 1, 1, 0, 2, 1, 0, 0.0273146, 27, 2, 2, 1, 0, 2, 1, 1, 0.0157009, 25, 3, 2, 2, 0, 0, 3, 1, 0.0234587, 25, 0, 4, 3, 0, 0, 0, 1, 0.0157009, 25, 0, 3, 4, 0, 1, 0, 0, 0.0480062, 24, 1, 3, 4, 0, 1, 1, 2, 0.0616632, 23, 1, 2, 6, 0, 1, 0, 0, 0.0247178, 22, 2, 2, 6, 0, 2, 1, 0, 0.0169172, 20, 3, 3, 6, 0, 0, 2, 0, 0.0252246, 20, 1, 5, 6, 0, 0, 1, 3, 0.0974157, 20, 0, 3, 9, 0, 1, 0, 1, 0.0362251, 19, 1, 2, 10, 0, 0, 0, 0, 0.00859241, 19, 1, 2, 10, 0, 0, 1, 0, 0.0355898, 19, 0, 3, 10, 0, 0, 0, 0, 0.0133561, 19, 0, 3, 10, 0, 0, 0, 0, 0.0136389, 19, 0, 3, 10, 0, 0, 0, 1, 0.0123265, 19, 0, 2, 11, 0, 0, 0, 0, 0.0140364, 19, 0, 2, 11, 0, 0, 0, 0, 0.00628056, 19, 0, 2, 11, 0, 0, 0, 1, 0.0167364, 19, 0, 1, 12, 0, 0, 0, 1, 0.00522013, 19, 0, 0, 13, 0, 0, 0, 0, 0.00122024, 19, 0, 0, 13, 0, 0, 0, 0, 9.0827e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0.000251144, 19, 0, 0, 13, 0, 0, 0, 0, 6.61481e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.30661e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 155000,104
-2.39309,-0.136977,0.660258,0.262392,0.101492,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0364296, 29, 1, 1, 1, 0, 2, 1, 0, 0.0197838, 27, 2, 2, 1, 0, 2, 1, 1, 0.0113534, 25, 3, 2, 2, 0, 0, 3, 1, 0.0169817, 25, 0, 4, 3, 0, 0, 0, 1, 0.0113534, 25, 0, 3, 4, 0, 1, 0, 0, 0.036051, 24, 1, 3, 4, 0, 1, 1, 2, 0.0477934, 23, 1, 2, 6, 0, 1, 0, 0, 0.0206049, 22, 2, 2, 6, 0, 2, 1, 0, 0.0131012, 20, 3, 3, 6, 0, 0, 2, 0, 0.0195244, 20, 1, 5, 6, 0, 0, 1, 3, 0.0717387, 20, 0, 3, 9, 0, 1, 0, 1, 0.027162, 19, 1, 2, 10, 0, 0, 0, 0, 0.00671228, 19, 1, 2, 10, 0, 0, 1, 1, 0.0289734, 19, 0, 2, 11, 0, 0, 0, 0, 0.00793414, 19, 0, 2, 11, 0, 0, 0, 1, 0.00834109, 19, 0, 1, 12, 0, 0, 0, 0, 0.00533704, 19, 0, 1, 12, 0, 0, 0, 0, 0.00870122, 19, 0, 1, 12, 0, 0, 0, 0, 0.00431246, 19, 0, 1, 12, 0, 0, 0, 0, 0.0102433, 19, 0, 1, 12, 0, 0, 0, 1, 0.00517423, 19, 0, 0, 13, 0, 0, 0, 0, 0.00144118, 19, 0, 0, 13, 0, 0, 0, 0, 0.000194351, 19, 0, 0, 13, 0, 0, 0, 0, 0.00052143, 19, 0, 0, 13, 0, 0, 0, 0, 2.72637e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.04513e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 156000,105
-1.93656,-0.0626592,0.454491,0.303186,0.12561,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0568983, 29, 1, 1, 1, 0, 2, 1, 0, 0.0310514, 27, 2, 2, 1, 0, 2, 1, 1, 0.0178635, 25, 3, 2, 2, 0, 0, 3, 1, 0.0266752, 25, 0, 4, 3, 0, 0, 0, 1, 0.0178635, 25, 0, 3, 4, 0, 1, 0, 0, 0.0551697, 24, 1, 3, 4, 0, 1, 1, 2, 0.0715893, 23, 1, 2, 6, 0, 1, 0, 0, 0.028626, 22, 2, 2, 6, 0, 2, 1, 0, 0.018438, 20, 3, 3, 6, 0, 0, 2, 0, 0.0281116, 20, 1, 5, 6, 0, 0, 1, 3, 0.106542, 20, 0, 3, 9, 0, 1, 0, 1, 0.0397448, 19, 1, 2, 10, 0, 0, 0, 0, 0.00941373, 19, 1, 2, 10, 0, 0, 1, 1, 0.0396988, 19, 0, 2, 11, 0, 0, 0, 0, 0.0107378, 19, 0, 2, 11, 0, 0, 0, 1, 0.0111787, 19, 0, 1, 12, 0, 0, 0, 0, 0.00630635, 19, 0, 1, 12, 0, 0, 0, 0, 0.0119075, 19, 0, 1, 12, 0, 0, 0, 0, 0.0059725, 19, 0, 1, 12, 0, 0, 0, 0, 0.021658, 19, 0, 1, 12, 0, 0, 0, 1, 0.0149568, 19, 0, 0, 13, 0, 0, 0, 0, 0.000677574, 19, 0, 0, 13, 0, 0, 0, 0, 0.000190973, 19, 0, 0, 13, 0, 0, 0, 0, 0.000861858, 19, 0, 0, 13, 0, 0, 0, 0, 0.000555922, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 157000,106
-2.16084,-0.0528631,0.713339,0.320826,0.109033,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0457328, 29, 1, 1, 1, 0, 2, 1, 0, 0.0248912, 27, 2, 2, 1, 0, 2, 1, 1, 0.0143003, 25, 3, 2, 2, 0, 0, 3, 1, 0.0213736, 25, 0, 4, 3, 0, 0, 0, 1, 0.0143003, 25, 0, 3, 4, 0, 1, 0, 0, 0.0454981, 24, 1, 3, 4, 0, 1, 1, 2, 0.0604937, 23, 1, 2, 6, 0, 1, 0, 0, 0.023833, 22, 2, 2, 6, 0, 2, 1, 0, 0.0166744, 20, 3, 3, 6, 0, 0, 2, 0, 0.0248218, 20, 1, 5, 6, 0, 0, 1, 3, 0.0860892, 20, 0, 3, 9, 0, 1, 0, 2, 0.0318885, 19, 1, 1, 11, 0, 0, 0, 0, 0.00415141, 19, 1, 1, 11, 0, 0, 1, 1, 0.0197966, 19, 0, 1, 12, 0, 0, 0, 0, 0.00498633, 19, 0, 1, 12, 0, 0, 0, 1, 0.00554255, 19, 0, 0, 13, 0, 0, 0, 0, 0.00264835, 19, 0, 0, 13, 0, 0, 0, 0, 0.00486021, 19, 0, 0, 13, 0, 0, 0, 0, 0.00278239, 19, 0, 0, 13, 0, 0, 0, 0, 0.0106385, 19, 0, 0, 13, 0, 0, 0, 0, 0.0101463, 19, 0, 0, 13, 0, 0, 0, 0, 0.00322681, 19, 0, 0, 13, 0, 0, 0, 0, 0.000904098, 19, 0, 0, 13, 0, 0, 0, 0, 0.00436369, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 158000,107
-1.6964,-0.208979,0.733596,0.348685,0.124653,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0717768, 29, 1, 1, 1, 0, 2, 1, 0, 0.0393126, 27, 2, 2, 1, 0, 2, 1, 1, 0.0226572, 25, 3, 2, 2, 0, 0, 3, 1, 0.0337926, 25, 0, 4, 3, 0, 0, 0, 1, 0.0226572, 25, 0, 3, 4, 0, 1, 0, 0, 0.0715543, 24, 1, 3, 4, 0, 1, 1, 2, 0.0948607, 23, 1, 2, 6, 0, 1, 0, 0, 0.0337926, 22, 2, 2, 6, 0, 2, 1, 0, 0.0238302, 20, 3, 3, 6, 0, 0, 2, 0, 0.0367166, 20, 1, 5, 6, 0, 0, 1, 3, 0.137406, 20, 0, 3, 9, 0, 1, 0, 2, 0.0528616, 19, 1, 1, 11, 0, 0, 0, 0, 0.00753089, 19, 1, 1, 11, 0, 0, 1, 1, 0.0350967, 19, 0, 1, 12, 0, 0, 0, 0, 0.0102514, 19, 0, 1, 12, 0, 0, 0, 1, 0.0111565, 19, 0, 0, 13, 0, 0, 0, 0, 0.00555262, 19, 0, 0, 13, 0, 0, 0, 0, 0.00740729, 19, 0, 0, 13, 0, 0, 0, 0, 0.00386409, 19, 0, 0, 13, 0, 0, 0, 0, 0.00574589, 19, 0, 0, 13, 0, 0, 0, 0, 0.00198396, 19, 0, 0, 13, 0, 0, 0, 0, 0.000497042, 19, 0, 0, 13, 0, 0, 0, 0, 0.000101681, 19, 0, 0, 13, 0, 0, 0, 0, 0.000164822, 19, 0, 0, 13, 0, 0, 0, 0, 3.44973e-06, 19, 0, 0, 13, 0, 0, 0, 0, 7.98871e-07, 19, 0, 0, 13, 0, 0, 0, 0, 1.84998e-07, 159000,108
-2.17038,-0.131885,0.435315,0.334583,0.163775,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0453086, 29, 1, 1, 1, 0, 2, 1, 0, 0.0246578, 27, 2, 2, 1, 0, 2, 1, 1, 0.0141655, 25, 3, 2, 2, 0, 0, 3, 1, 0.0211729, 25, 0, 4, 3, 0, 0, 0, 1, 0.0141655, 25, 0, 3, 4, 0, 1, 0, 0, 0.0438384, 24, 1, 3, 4, 0, 1, 1, 1, 0.0568882, 23, 1, 3, 5, 0, 1, 0, 1, 0.0345319, 22, 2, 2, 6, 0, 2, 1, 0, 0.0146028, 20, 3, 3, 6, 0, 0, 2, 1, 0.0222681, 20, 1, 4, 7, 0, 0, 1, 2, 0.0688492, 20, 0, 3, 9, 0, 1, 0, 2, 0.0315906, 19, 1, 1, 11, 0, 0, 0, 0, 0.00389708, 19, 1, 1, 11, 0, 0, 1, 1, 0.0174919, 19, 0, 1, 12, 0, 0, 0, 0, 0.0045702, 19, 0, 1, 12, 0, 0, 0, 1, 0.00490659, 19, 0, 0, 13, 0, 0, 0, 0, 0.00162793, 19, 0, 0, 13, 0, 0, 0, 0, 0.00300151, 19, 0, 0, 13, 0, 0, 0, 0, 0.00152574, 19, 0, 0, 13, 0, 0, 0, 0, 0.00316963, 19, 0, 0, 13, 0, 0, 0, 0, 0.00186227, 19, 0, 0, 13, 0, 0, 0, 0, 0.000344729, 19, 0, 0, 13, 0, 0, 0, 0, 7.25223e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0.000201652, 19, 0, 0, 13, 0, 0, 0, 0, 4.00562e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 160000,120
-2.04467,-0.11172,0.637644,0.329889,0.144035,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 1, 0.0512196, 29, 1, 1, 1, 0, 2, 1, 0, 0.0279142, 27, 2, 2, 1, 0, 2, 1, 1, 0.0160477, 25, 3, 2, 2, 0, 0, 3, 1, 0.0239746, 25, 0, 4, 3, 0, 0, 0, 1, 0.0160477, 25, 0, 3, 4, 0, 1, 0, 0, 0.0505779, 24, 1, 3, 4, 0, 1, 1, 1, 0.0667552, 23, 1, 3, 5, 0, 1, 0, 2, 0.0406052, 22, 2, 1, 7, 0, 2, 1, 0, 0.00878691, 20, 3, 2, 7, 0, 0, 2, 0, 0.0178757, 20, 1, 4, 7, 0, 0, 1, 2, 0.077704, 20, 0, 3, 9, 0, 1, 0, 2, 0.0357456, 19, 1, 1, 11, 0, 0, 0, 0, 0.00459526, 19, 1, 1, 11, 0, 0, 1, 1, 0.0215561, 19, 0, 1, 12, 0, 0, 0, 0, 0.00571227, 19, 0, 1, 12, 0, 0, 0, 1, 0.0062703, 19, 0, 0, 13, 0, 0, 0, 0, 0.00275749, 19, 0, 0, 13, 0, 0, 0, 0, 0.00409139, 19, 0, 0, 13, 0, 0, 0, 0, 0.00220815, 19, 0, 0, 13, 0, 0, 0, 0, 0.00477051, 19, 0, 0, 13, 0, 0, 0, 0, 0.0040976, 19, 0, 0, 13, 0, 0, 0, 0, 0.00167523, 19, 0, 0, 13, 0, 0, 0, 0, 0.000189677, 19, 0, 0, 13, 0, 0, 0, 0, 0.000607276, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 161000,121
-2.3078,-0.0844164,0.87956,0.321433,0.116305,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0396081, 29, 1, 2, 0, 0, 2, 1, 1, 0.0425891, 27, 2, 2, 1, 0, 2, 1, 0, 0.012358, 25, 3, 3, 1, 0, 0, 3, 1, 0.027591, 25, 0, 5, 2, 0, 0, 0, 1, 0.0154236, 25, 0, 4, 3, 0, 1, 0, 0, 0.0519154, 24, 1, 4, 3, 0, 1, 1, 1, 0.0644675, 23, 1, 4, 4, 0, 1, 0, 2, 0.0391948, 22, 2, 2, 6, 0, 2, 1, 0, 0.01489, 20, 3, 3, 6, 0, 0, 2, 1, 0.0221607, 20, 1, 4, 7, 0, 0, 1, 2, 0.0672476, 20, 0, 3, 9, 0, 1, 0, 2, 0.0319224, 19, 1, 1, 11, 0, 0, 0, 0, 0.00458628, 19, 1, 1, 11, 0, 0, 1, 1, 0.0217194, 19, 0, 1, 12, 0, 0, 0, 1, 0.00488249, 19, 0, 0, 13, 0, 0, 0, 0, 0.00237809, 19, 0, 0, 13, 0, 0, 0, 0, 0.00300423, 19, 0, 0, 13, 0, 0, 0, 0, 0.00470678, 19, 0, 0, 13, 0, 0, 0, 0, 0.0030789, 19, 0, 0, 13, 0, 0, 0, 0, 0.0100585, 19, 0, 0, 13, 0, 0, 0, 0, 0.00736203, 19, 0, 0, 13, 0, 0, 0, 0, 0.00414433, 19, 0, 0, 13, 0, 0, 0, 0, 0.000708093, 19, 0, 0, 13, 0, 0, 0, 0, 0.00174937, 19, 0, 0, 13, 0, 0, 0, 0, 0.000261034, 19, 0, 0, 13, 0, 0, 0, 0, 0.000144575, 19, 0, 0, 13, 0, 0, 0, 0, 0, 162000,122
-2.14975,-0.112678,0.735482,0.271162,0.109447,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0462309, 29, 1, 2, 0, 0, 2, 1, 1, 0.0496973, 27, 2, 2, 1, 0, 2, 1, 0, 0.0144587, 25, 3, 3, 1, 0, 0, 3, 1, 0.0322383, 25, 0, 5, 2, 0, 0, 0, 1, 0.0180405, 25, 0, 4, 3, 0, 1, 0, 0, 0.0598863, 24, 1, 4, 3, 0, 1, 1, 1, 0.0742889, 23, 1, 4, 4, 0, 1, 0, 2, 0.0452597, 22, 2, 2, 6, 0, 2, 1, 0, 0.0152124, 20, 3, 3, 6, 0, 0, 2, 1, 0.0234969, 20, 1, 4, 7, 0, 0, 1, 2, 0.0729388, 20, 0, 3, 9, 0, 1, 0, 2, 0.0339293, 19, 1, 1, 11, 0, 0, 0, 0, 0.00479542, 19, 1, 1, 11, 0, 0, 1, 1, 0.0224692, 19, 0, 1, 12, 0, 0, 0, 1, 0.0053754, 19, 0, 0, 13, 0, 0, 0, 0, 0.00232908, 19, 0, 0, 13, 0, 0, 0, 0, 0.00286047, 19, 0, 0, 13, 0, 0, 0, 0, 0.00547714, 19, 0, 0, 13, 0, 0, 0, 0, 0.00269359, 19, 0, 0, 13, 0, 0, 0, 0, 0.00922047, 19, 0, 0, 13, 0, 0, 0, 0, 0.00509665, 19, 0, 0, 13, 0, 0, 0, 0, 0.00171171, 19, 0, 0, 13, 0, 0, 0, 0, 0.000183657, 19, 0, 0, 13, 0, 0, 0, 0, 0.000584079, 19, 0, 0, 13, 0, 0, 0, 0, 0.000132737, 19, 0, 0, 13, 0, 0, 0, 0, 6.032e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.74108e-05, 163000,123
